B00ARSNT7Q,4.29411764706
B001UHMVC2,4.55555555556
B001WMFXJ8,4.5
B002YNY8GI,4.46511627907
B008JH59FC,4.22222222222
B00C5R8A6W,4.66666666667
B002UTBD7S,3.57142857143
B0083E7X64,2.83333333333
B0009J1I26,3.66666666667
B00C7XH7PE,4.71428571429
B004MDSSVY,3.05882352941
B0013CPVKI,4.5
B004ZP74UA,4.55952380952
B000LY5CUS,4.75
B000RXYV5U,4.5
B00AD7XV4W,3.16666666667
B00AYU2RQG,4.25
B005D87TLC,4.45454545455
B000V1R966,3.31578947368
B000LRLZUQ,5.0
B002BH4MWW,4.0
B0093YNS1W,4.55555555556
B000BW1QWI,3.14285714286
B0050SNCLQ,3.71794871795
B004QJJFXE,3.0
B002ZAJCQ6,4.6
B0067MQ4I2,4.1875
B002GHCZMG,2.27272727273
B0064L8UJM,4.46428571429
B00154T8BM,4.31818181818
B000VS5L1O,4.8
B00009MF82,4.69230769231
B003OBUJGW,3.66666666667
B00A681O60,4.125
B00030099O,3.96551724138
B000AZ57M6,4.61057692308
B00ATANUVM,4.4
B004RCSI92,4.63636363636
B003HGMM8C,4.66666666667
B004Z4G8AI,4.42857142857
B000063W8W,4.5
B004VTHKZE,4.0
B0025X1A2M,3.77777777778
B0035FIS2O,4.61904761905
B002XJ02JA,4.77777777778
B000GIT00C,3.6
B001A4LVYY,4.20547945205
B002TYUV8Q,4.83333333333
B00A7IZN70,4.6
B000E9VKUQ,4.5
B00D3TJI6M,4.5
B0026KEHYM,4.92307692308
B005X9Y0YU,4.0
B0000BV1LG,4.33333333333
B0060N5LWI,4.66666666667
B004LPW2LA,3.71428571429
B004LQRF3Y,3.38461538462
B0037NZA0M,4.63157894737
B000P41CVM,4.4
B0039YP0YK,4.0625
B000EPNEY0,4.52173913043
B000OR3QSM,3.2
B004M8SBQQ,4.92857142857
B002LM38YK,4.38461538462
B0015571OW,3.14285714286
B002CTQMFE,4.2
B000K50HJE,4.16666666667
B000FJKJHU,4.27272727273
B001D2AV8A,4.66666666667
B0054MV84Q,3.83333333333
B0031HXZ5G,3.66666666667
B00478UN3A,3.8
B007FL6100,4.44155844156
B00684D77A,4.5
B000HSEEY8,4.1
B00348J5Q0,4.33333333333
B004FORTQA,4.125
B000H2WIUQ,4.78125
B00C30HUQ2,4.63636363636
B008XF7IHW,3.4
B00E7FY8P2,4.22222222222
B002LITFYQ,4.0
B000I1TC2S,2.6
B005Y3T1AI,4.61904761905
B00102A066,4.92857142857
B0097CXFCC,4.26666666667
B000BGZMY2,4.8
B003Z1817K,4.66666666667
B00007KDX6,4.04761904762
B004H7FNNQ,4.28571428571
B0060RNJIC,4.375
B003D8K2ZY,4.75
B004GZEEHK,4.8
B007T9WEXG,4.6
B008TLB1RI,4.16666666667
B000ERAON2,4.27884615385
B005PCANO6,4.25
B00ABBX1F4,3.375
B001AM0ITU,4.75
B009KTT2CO,4.85714285714
B0088IGPM8,3.10810810811
B00EA71PVM,4.30769230769
B004G7KK30,4.1
B00BLZDKX2,4.21428571429
B003H3NH5W,4.625
B00007JO36,4.55555555556
B0031WLDWS,4.83333333333
B0009Y7APU,4.64197530864
B0012HT8WQ,4.31034482759
B0001MKTUS,2.77777777778
B000EA8U12,4.35294117647
B007X3VC9A,4.625
B00EH5UGR6,4.43333333333
B000BSN4UY,4.41489361702
B007R9CTE2,4.7
B000BNY0W0,3.8
B001W0Y44K,4.42307692308
B001TDKNGI,3.2
B001F0PN3I,5.0
B0034XRLGQ,5.0
B000L7INLU,4.45
B0015A8Y5M,4.67289719626
B0029RZYNA,3.82352941176
B001B6N4KK,4.2
B00EMHVVGY,3.2
B006K551LM,3.5
B00GJVF766,4.2
B002FA3R08,3.33333333333
B003KV3R1K,3.95
B000BTL0OU,4.0
B00170MVE0,4.33333333333
B008RK9V46,4.45454545455
B00243FHCW,3.53846153846
B001U3YIM2,4.7
B002R9CQYK,4.31102362205
B000J56K1O,4.46666666667
B0014VY28A,4.7619047619
B004MUCOBW,4.28571428571
B001ORML9G,3.8
B00303G9F4,3.82692307692
B00D856NOG,4.71967654987
B002RVT6M8,4.85714285714
B00062PN6I,4.18333333333
B001AQYJI2,4.83333333333
B00004TJ0L,4.53333333333
B009RTTKSS,4.34482758621
B00I9OPF2W,3.64285714286
B00EZM7GCY,4.375
B000IELOY4,3.52631578947
B005VCKUXO,3.57142857143
B004T8KZCM,4.03333333333
B00336EFXG,3.6
B007MX9JBY,4.66666666667
B000F5FKHI,3.07692307692
B00F1CLGVO,4.22222222222
B009PAEE58,4.54545454545
B002P9D7N6,3.15384615385
B00005Q5U5,4.78787878788
B009WTYK1K,4.5
B000GGY8W4,4.81818181818
B006ZH0LW4,4.375
B00CKP8H1M,4.76470588235
B000I674IC,4.28571428571
B0076W9Q5A,4.81647940075
B005JXH1NC,4.10526315789
B00EE18LPM,4.57142857143
B000UD679U,4.85714285714
B00EDTW00M,4.16666666667
B00GZAJ2NK,4.6
B003E476B0,4.3125
B007TFWMBY,4.4
B00I6PXJBI,4.0
B00A1D8XWI,4.8
B00CQRA8AC,4.6
B0000AUR24,4.8
B00552PDCS,4.28571428571
B003ATZBWA,4.8
B000K50GF4,2.55555555556
B007FEEO3S,3.42857142857
B0000E2PMD,4.88888888889
B00012F6A6,3.87692307692
B0032ANCP0,4.4
B0055WP436,4.6
B004S9CT08,3.3023255814
B0027V9NOY,4.54545454545
B001QZYX4C,4.1
B001LPE31U,3.625
B003KN3IXU,3.44444444444
B002OOWCA6,3.88235294118
B002L4AEA4,4.11111111111
B0000C20T5,4.41176470588
B0007YFQD0,3.5
B003EEMFTS,4.85714285714
B000M51NRM,4.47058823529
B003EALLHE,4.03225806452
B008FBZ9U2,4.54545454545
B008ULPAT2,4.50515463918
B008YQR8IY,4.18181818182
B008DWGLA0,4.25
B00006B91X,3.33333333333
B007FGH73U,3.625
B002PNFEM4,4.2
B00BS4KUCK,4.42857142857
B0000B3AKR,3.42857142857
B009HPGDV4,3.16666666667
B003FP7PDW,2.625
B0057A5RA6,2.88888888889
B0067LBWFI,3.2
B00FXSKQDK,3.63636363636
B003E1Q1UA,4.8
B00006RVO1,4.42857142857
B00AW5E8CE,4.42857142857
B006422WSG,5.0
B009Y7PUWI,3.23529411765
B000QC8ILA,4.65
B00AW4OCW6,3.6
B000AYWP0O,3.6
B004LOFJPW,4.1
B002PK14SU,3.83333333333
B001RB21J4,5.0
B00B3ZEJMQ,3.4
B001RRFO1U,4.69230769231
B002MSJNGU,4.1
B005IGVXMA,4.02127659574
B00BJN502A,4.4
B003NR874S,4.04545454545
B0029WL0HO,4.16666666667
B001BP7YFM,4.04545454545
B0042G49XM,4.77777777778
B0094CX5M0,3.46808510638
B000IMYDJ4,2.1
B001157NBW,4.31343283582
B0045H4FLO,3.54545454545
B006ZMNW9S,4.11111111111
B001D9IGRG,4.03333333333
B008CPR5GM,5.0
B00AVSSKLW,4.65306122449
B002DNQHEA,4.28571428571
B00E3RH5W2,4.4212962963
